Favorite-R/G,Favorite-PA,Favorite-AB,Favorite-H,Favorite-HR,Favorite-BB,Favorite-SO,Favorite-BA,Favorite-OBP,Favorite-SLG,Favorite-OPS,Favorite-TB,Favorite-HBP,Favorite-LOB,Result,Distance,R/G,PA,AB,H,HR,BB,SO,BA,OBP,SLG,OPS,TB,HBP,LOB,ERA_Starting,ERA_Opposing,WHIP_Starting,WHIP_Opposing,IP_Starting,IP_Opposing,K_Starting ,K_Opposing,HR_Starting,HR_Opposing
4.5,6073,5459,1363,230,486,1392,0.25,0.315,0.437,0.752,2383,56,1036,0,-1260.34,3.98,6071,5485,1383,167,436,1310,0.252,0.314,0.406,0.72,2226,84,1075,3.89,3.23,1.28,1.14,203.2,212,171,252,19,19
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-1794.85,4.13,6222,5575,1411,142,504,1189,0.253,0.317,0.389,0.706,2167,42,1154,4.39,2.55,1.38,0.99,143.2,134,94,140,12,7
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-1794.85,4.13,6222,5575,1411,142,504,1189,0.253,0.317,0.389,0.706,2167,42,1154,3.74,4.25,1.3,1.38,180.1,110,107,120,16,13
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,1781.36,4.67,6202,5630,1557,155,443,1144,0.277,0.331,0.426,0.757,2399,44,1111,3.4,3.15,1.325,1.18,90.05,220.1,57.5,252,4.5,18
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,1781.36,4.67,6202,5630,1557,155,443,1144,0.277,0.331,0.426,0.757,2399,44,1111,4.39,8.16,1.38,1.88,143.2,28.2,94,19,12,5
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,1781.36,4.67,6202,5630,1557,155,443,1144,0.277,0.331,0.426,0.757,2399,44,1111,4.72,3.43,1.56,1.23,131.2,204.2,119,129,20,18
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,1781.36,4.67,6202,5630,1557,155,443,1144,0.277,0.331,0.426,0.757,2399,44,1111,2.93,2.815,1.18,1.055,200,76.15,146,66.5,11,9
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,-1781.36,4.67,6202,5630,1557,155,443,1144,0.277,0.331,0.426,0.757,2399,44,1111,4.72,4.54,1.56,1.4,131.2,206,119,159,20,18
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-1781.36,4.67,6202,5630,1557,155,443,1144,0.277,0.331,0.426,0.757,2399,44,1111,4.39,3.15,1.38,1.18,143.2,220.1,94,252,12,18
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,-1781.36,4.67,6202,5630,1557,155,443,1144,0.277,0.331,0.426,0.757,2399,44,1111,3.74,2.815,1.3,1.055,180.1,76.15,107,66.5,16,9
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-1037.17,4.02,6058,5545,1456,95,380,985,0.263,0.314,0.376,0.69,2085,53,1080,9.49,3.2,2.27,1.3,12.1,183,9,159,2,14
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-1037.17,4.02,6058,5545,1456,95,380,985,0.263,0.314,0.376,0.69,2085,53,1080,2.93,4.13,1.18,1.3,200,202.2,146,124,11,23
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-1037.17,4.02,6058,5545,1456,95,380,985,0.263,0.314,0.376,0.69,2085,53,1080,3.74,3.21,1.3,1.18,180.1,227,107,180,16,23
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,1037.17,4.02,6058,5545,1456,95,380,985,0.263,0.314,0.376,0.69,2085,53,1080,3.74,3.2,1.3,1.3,180.1,183,107,159,16,14
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,1037.17,4.02,6058,5545,1456,95,380,985,0.263,0.314,0.376,0.69,2085,53,1080,2.73,4.13,1.02,1.3,154.2,202.2,157,124,13,23
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,1037.17,4.02,6058,5545,1456,95,380,985,0.263,0.314,0.376,0.69,2085,53,1080,3.4,2.53,1.325,1.11,90.05,149.1,57.5,113,4.5,12
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-1551.32,3.98,6185,5538,1399,122,501,1419,0.253,0.317,0.378,0.694,2091,35,1145,2.93,4.38,1.18,1.36,200,111,146,67,11,10
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-1551.32,3.98,6185,5538,1399,122,501,1419,0.253,0.317,0.378,0.694,2091,35,1145,3.4,3.81,1.325,1.3,90.05,191.1,57.5,153,4.5,16
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-1551.32,3.98,6185,5538,1399,122,501,1419,0.253,0.317,0.378,0.694,2091,35,1145,2.73,6.23,1.02,1.575,154.2,56.15,157,35.5,13,6
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,1702.18,4.41,6233,5567,1412,128,544,1329,0.254,0.324,0.389,0.713,2166,53,1176,2.93,3.52,1.18,1.13,200,209.2,146,186,11,16
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,1702.18,4.41,6233,5567,1412,128,544,1329,0.254,0.324,0.389,0.713,2166,53,1176,3.74,4.47,1.3,1.31,180.1,179.1,107,107,16,12
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,1702.18,4.41,6233,5567,1412,128,544,1329,0.254,0.324,0.389,0.713,2166,53,1176,2.73,3.86,1.02,1.3,154.2,50.1,157,41.5,13,4.5
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,-1702.18,4.41,6233,5567,1412,128,544,1329,0.254,0.324,0.389,0.713,2166,53,1176,2.73,5.07,1.02,1.33,154.2,60.1,157,50,13,8
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-1702.18,4.41,6233,5567,1412,128,544,1329,0.254,0.324,0.389,0.713,2166,53,1176,4.39,4.47,1.38,1.31,143.2,179.1,94,107,12,12
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,-2293.76,3.91,6082,5497,1349,147,452,1133,0.245,0.307,0.38,0.687,2089,56,1098,3.74,5.28,1.3,1.48,180.1,46,107,48,16,10
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,-2293.76,3.91,6082,5497,1349,147,452,1133,0.245,0.307,0.38,0.687,2089,56,1098,3.4,3.71,1.325,1.14,90.05,199,57.5,146,4.5,20
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-2293.76,3.91,6082,5497,1349,147,452,1133,0.245,0.307,0.38,0.687,2089,56,1098,4.39,8.27,1.38,1.84,143.2,20.2,94,12,12,6
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,2293.76,3.91,6082,5497,1349,147,452,1133,0.245,0.307,0.38,0.687,2089,56,1098,4.39,4.4,1.38,1.43,143.2,48.2,94,42,12,5
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,2293.76,3.91,6082,5497,1349,147,452,1133,0.245,0.307,0.38,0.687,2089,56,1098,3.74,1.89,1.3,0.83,180.1,76.1,107,59,16,5
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,2293.76,3.91,6082,5497,1349,147,452,1133,0.245,0.307,0.38,0.687,2089,56,1098,2.93,3.95,1.18,1.265,200,99.65,146,87.5,11,12.5
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,2295.72,3.88,6145,5472,1306,125,516,1264,0.239,0.308,0.364,0.673,1994,54,1123,4.72,3.4,1.56,1.27,131.2,187.2,119,138,20,17
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,2295.72,3.88,6145,5472,1306,125,516,1264,0.239,0.308,0.364,0.673,1994,54,1123,3.86,4.06,1.3,1.51,50.1,44.1,41.5,42,4.5,8
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,2295.72,3.88,6145,5472,1306,125,516,1264,0.239,0.308,0.364,0.673,1994,54,1123,4.57,4.09,1.29,1.23,21.2,202.1,13,151,0,22
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,2624.74,4.5,6245,5545,1354,146,586,1104,0.244,0.32,0.381,0.7,2111,49,1147,3.4,3.08,1.325,1.19,90.05,219,57.5,183,4.5,15
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,2624.74,4.5,6245,5545,1354,146,586,1104,0.244,0.32,0.381,0.7,2111,49,1147,4.39,3.55,1.38,1.16,143.2,190.1,94,164,12,16
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,2624.74,4.5,6245,5545,1354,146,586,1104,0.244,0.32,0.381,0.7,2111,49,1147,4.72,3.45,1.56,1.31,131.2,146,119,136,20,17
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-2624.74,4.5,6245,5545,1354,146,586,1104,0.244,0.32,0.381,0.7,2111,49,1147,4.39,3.55,1.38,1.16,143.2,190.1,94,164,12,16
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-2624.74,4.5,6245,5545,1354,146,586,1104,0.244,0.32,0.381,0.7,2111,49,1147,4.72,3.45,1.56,1.31,131.2,146,119,136,20,17
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,-2624.74,4.5,6245,5545,1354,146,586,1104,0.244,0.32,0.381,0.7,2111,49,1147,2.93,8.39,1.18,1.685,200,25.65,146,23.5,11,5
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,2624.74,4.5,6245,5545,1354,146,586,1104,0.244,0.32,0.381,0.7,2111,49,1147,4.39,3.55,1.38,1.16,143.2,190.1,94,164,12,16
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,2624.74,4.5,6245,5545,1354,146,586,1104,0.244,0.32,0.381,0.7,2111,49,1147,4.72,3.45,1.56,1.31,131.2,146,119,136,20,17
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,2624.74,4.5,6245,5545,1354,146,586,1104,0.244,0.32,0.381,0.7,2111,49,1147,3.74,2.985,1.3,1.065,180.1,109.6,107,101,16,10
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,-2624.74,4.5,6245,5545,1354,146,586,1104,0.244,0.32,0.381,0.7,2111,49,1147,4.39,3.45,1.38,1.31,143.2,146,94,136,12,17
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-2624.74,4.5,6245,5545,1354,146,586,1104,0.244,0.32,0.381,0.7,2111,49,1147,3.74,2.985,1.3,1.065,180.1,109.6,107,101,16,10
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,-2624.74,4.5,6245,5545,1354,146,586,1104,0.244,0.32,0.381,0.7,2111,49,1147,2.93,3.62,1.18,1.155,200,87.7,146,79,11,11.5
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-2624.74,4.5,6245,5545,1354,146,586,1104,0.244,0.32,0.381,0.7,2111,49,1147,3.74,2.985,1.3,1.065,180.1,109.6,107,101,16,10
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,-2624.74,4.5,6245,5545,1354,146,586,1104,0.244,0.32,0.381,0.7,2111,49,1147,2.93,3.62,1.18,1.155,200,87.7,146,79,11,11.5
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-2624.74,4.5,6245,5545,1354,146,586,1104,0.244,0.32,0.381,0.7,2111,49,1147,4.72,2.35,1.56,1.12,131.2,69,119,64,20,7
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,2624.74,4.5,6245,5545,1354,146,586,1104,0.244,0.32,0.381,0.7,2111,49,1147,4.39,2.985,1.38,1.065,143.2,109.6,94,101,12,10
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,2624.74,4.5,6245,5545,1354,146,586,1104,0.244,0.32,0.381,0.7,2111,49,1147,3.74,3.55,1.3,1.16,180.1,190.1,107,164,16,16
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,2624.74,4.5,6245,5545,1354,146,586,1104,0.244,0.32,0.381,0.7,2111,49,1147,2.93,3.62,1.18,1.155,200,87.7,146,79,11,11.5
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,2157.08,3.82,6198,5603,1356,125,443,1306,0.242,0.302,0.363,0.665,2036,55,1147,2.93,4.61,1.18,1.36,200,199,146,121,11,25
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,2157.08,3.82,6198,5603,1356,125,443,1306,0.242,0.302,0.363,0.665,2036,55,1147,4.72,3.75,1.56,1.29,131.2,117.2,119,71,20,12
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,2157.08,3.82,6198,5603,1356,125,443,1306,0.242,0.302,0.363,0.665,2036,55,1147,2.73,6.39,1.02,1.34,154.2,12.2,157,7,13,3
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,3039.78,3.91,5977,5450,1328,136,396,1232,0.244,0.3,0.376,0.676,2047,60,1008,2.93,2.14,1.18,0.92,200,236,146,248,11,16
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,3039.78,3.91,5977,5450,1328,136,396,1232,0.244,0.3,0.376,0.676,2047,60,1008,2.73,5.26,1.02,1.54,154.2,75.1,157,60,13,13
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,3039.78,3.91,5977,5450,1328,136,396,1232,0.244,0.3,0.376,0.676,2047,60,1008,3.4,3.65,1.325,1.23,90.05,165,57.5,108,4.5,26
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,-3039.78,3.91,5977,5450,1328,136,396,1232,0.244,0.3,0.376,0.676,2047,60,1008,4.72,2.14,1.56,0.92,131.2,236,119,248,20,16
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-3039.78,3.91,5977,5450,1328,136,396,1232,0.244,0.3,0.376,0.676,2047,60,1008,2.93,3.52,1.18,1.05,200,179,146,154,11,20
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-3039.78,3.91,5977,5450,1328,136,396,1232,0.244,0.3,0.376,0.676,2047,60,1008,2.73,4.65,1.02,1.33,154.2,69.2,157,55,13,6
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,3039.78,3.91,5977,5450,1328,136,396,1232,0.244,0.3,0.376,0.676,2047,60,1008,3.4,3.85,1.325,1.31,90.05,163.2,57.5,143,4.5,16
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,3039.78,3.91,5977,5450,1328,136,396,1232,0.244,0.3,0.376,0.676,2047,60,1008,7.94,2.14,1.94,0.92,5.2,236,1,248,1,16
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,3039.78,3.91,5977,5450,1328,136,396,1232,0.244,0.3,0.376,0.676,2047,60,1008,4.39,4.65,1.38,1.33,143.2,69.2,94,55,12,6
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,3039.78,3.91,5977,5450,1328,136,396,1232,0.244,0.3,0.376,0.676,2047,60,1008,2.93,3.52,1.18,1.05,200,179,146,154,11,20
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-3039.78,3.91,5977,5450,1328,136,396,1232,0.244,0.3,0.376,0.676,2047,60,1008,2.73,2.61,1.02,1.29,154.2,38,157,34,13,2
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-3039.78,3.91,5977,5450,1328,136,396,1232,0.244,0.3,0.376,0.676,2047,60,1008,3.4,3.52,1.325,1.05,90.05,179,57.5,154,4.5,20
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-3039.78,3.91,5977,5450,1328,136,396,1232,0.244,0.3,0.376,0.676,2047,60,1008,4.72,3.65,1.56,1.23,131.2,165,119,108,20,26
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,3039.78,3.91,5977,5450,1328,136,396,1232,0.244,0.3,0.376,0.676,2047,60,1008,4.72,2.14,1.56,0.92,131.2,236,119,248,20,16
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,3039.78,3.91,5977,5450,1328,136,396,1232,0.244,0.3,0.376,0.676,2047,60,1008,2.73,3.85,1.02,1.31,154.2,163.2,157,143,13,16
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,3039.78,3.91,5977,5450,1328,136,396,1232,0.244,0.3,0.376,0.676,2047,60,1008,4.57,3.52,1.29,1.05,21.2,179,13,154,0,20
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-3039.78,3.91,5977,5450,1328,136,396,1232,0.244,0.3,0.376,0.676,2047,60,1008,4.72,2.61,1.56,1.29,131.2,38,119,34,20,2
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,-3039.78,3.91,5977,5450,1328,136,396,1232,0.244,0.3,0.376,0.676,2047,60,1008,2.93,3.65,1.18,1.23,200,165,146,108,11,26
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,-3039.78,3.91,5977,5450,1328,136,396,1232,0.244,0.3,0.376,0.676,2047,60,1008,2.73,3.52,1.02,1.05,154.2,179,157,154,13,20
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-1260.34,3.78,6205,5516,1361,117,527,1124,0.247,0.317,0.367,0.684,2023,66,1193,2.73,2.87,1.02,1.14,154.2,166.1,157,149,13,11
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,1,-1260.34,3.78,6205,5516,1361,117,527,1124,0.247,0.317,0.367,0.684,2023,66,1193,3.4,3.33,1.325,1.28,90.05,194.2,57.5,173,4.5,12
3.88,6055,5447,1317,163,495,1442,0.242,0.309,0.383,0.692,2084,55,1086,0,-1260.34,3.78,6205,5516,1361,117,527,1124,0.247,0.317,0.367,0.684,2023,66,1193,4.72,3.35,1.56,1.1,131.2,123.7,119,135.5,20,12.5
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,1415.17,4.36,6152,5599,1511,159,427,1204,0.27,0.323,0.418,0.741,2343,26,1118,5.86,5.14,1.7,1.47,153.2,157.2,89,119,20,17
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-1781.36,4.91,6388,5735,1625,176,531,1073,0.283,0.346,0.434,0.78,2491,43,1250,5.59,4.32,1.51,1.28,141.2,177,93,142,17,18
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-1781.36,4.91,6388,5735,1625,176,531,1073,0.283,0.346,0.434,0.78,2491,43,1250,4.365,3.67,1.545,1.31,88.1,208.2,73.5,159,8.5,14
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-1781.36,4.91,6388,5735,1625,176,531,1073,0.283,0.346,0.434,0.78,2491,43,1250,5.86,2.9,1.7,0.97,153.2,214.1,89,240,20,18
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,1781.36,4.91,6388,5735,1625,176,531,1073,0.283,0.346,0.434,0.78,2491,43,1250,4.365,2.57,1.545,1.15,88.1,182,73.5,202,8.5,9
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,1781.36,4.91,6388,5735,1625,176,531,1073,0.283,0.346,0.434,0.78,2491,43,1250,5.86,3.67,1.7,1.31,153.2,208.2,89,159,20,14
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,1781.36,4.91,6388,5735,1625,176,531,1073,0.283,0.346,0.434,0.78,2491,43,1250,5.15,2.9,1.54,0.97,153.2,214.1,123,240,20,18
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,-1037.17,4,6093,5549,1443,112,422,1048,0.26,0.315,0.379,0.694,2101,42,1110,5.15,4.04,1.54,1.39,153.2,211.2,123,111,20,30
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-1037.17,4,6093,5549,1443,112,422,1048,0.26,0.315,0.379,0.694,2101,42,1110,4.365,5.32,1.545,1.68,88.1,135.1,73.5,114,8.5,15
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,-1037.17,4,6093,5549,1443,112,422,1048,0.26,0.315,0.379,0.694,2101,42,1110,5.59,3.15,1.51,1.24,141.2,228.2,93,196,17,20
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,1037.17,4,6093,5549,1443,112,422,1048,0.26,0.315,0.379,0.694,2101,42,1110,5.59,3.15,1.51,1.24,141.2,228.2,93,196,17,20
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,1037.17,4,6093,5549,1443,112,422,1048,0.26,0.315,0.379,0.694,2101,42,1110,4.59,3.24,1.48,1.14,151,211,138,161,18,26
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,1037.17,4,6093,5549,1443,112,422,1048,0.26,0.315,0.379,0.694,2101,42,1110,5.86,5.36,1.7,1.59,153.2,94,89,54,20,10
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,-1614.32,3.95,6064,5474,1381,157,407,1183,0.252,0.311,0.398,0.708,2176,71,1071,5.59,4.14,1.51,1.24,141.2,74,93,54,17,15
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-1614.32,3.95,6064,5474,1381,157,407,1183,0.252,0.311,0.398,0.708,2176,71,1071,4.59,3.35,1.48,1.17,151,198.2,138,125,18,26
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,-1614.32,3.95,6064,5474,1381,157,407,1183,0.252,0.311,0.398,0.708,2176,71,1071,5.86,4.18,1.7,1.36,153.2,180.2,89,144,20,18
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,1702.18,3.79,6212,5564,1346,151,533,1430,0.242,0.312,0.38,0.692,2114,52,1206,1.95,3.83,1.35,1.35,60,108,33,67,3,7
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,1702.18,3.79,6212,5564,1346,151,533,1430,0.242,0.312,0.38,0.692,2114,52,1206,4.59,6.53,1.48,1.75,151,51,138,29,18,7
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,1702.18,3.79,6212,5564,1346,151,533,1430,0.242,0.312,0.38,0.692,2114,52,1206,5.18,5.19,1.38,1.55,83.1,152.2,77,101,15,13
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-1702.18,3.79,6212,5564,1346,151,533,1430,0.242,0.312,0.38,0.692,2114,52,1206,5.4,4.05,1.47,1.18,73.1,60,49,25,16,6
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-1702.18,3.79,6212,5564,1346,151,533,1430,0.242,0.312,0.38,0.692,2114,52,1206,1.95,6.83,1.35,1.82,60,56.2,33,29,3,10
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,-1702.18,3.79,6212,5564,1346,151,533,1430,0.242,0.312,0.38,0.692,2114,52,1206,5.59,6.85,1.51,1.71,141.2,47.1,93,34,17,10
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,1,2293.76,4.01,6045,5449,1321,144,466,1214,0.242,0.307,0.376,0.683,2048,57,1064,5.86,3.74,1.7,1.33,153.2,185.1,89,128,20,17
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,2293.76,4.01,6045,5449,1321,144,466,1214,0.242,0.307,0.376,0.683,2048,57,1064,4.59,4.98,1.48,1.42,151,86.2,138,79,18,8
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-2293.76,4.01,6045,5449,1321,144,466,1214,0.242,0.307,0.376,0.683,2048,57,1064,2.76,3.39,1.1,1.43,71.2,77,45,64,7,10
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-2293.76,4.01,6045,5449,1321,144,466,1214,0.242,0.307,0.376,0.683,2048,57,1064,5.4,3.74,1.47,1.33,73.1,185.1,49,128,16,17
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-2293.76,4.01,6045,5449,1321,144,466,1214,0.242,0.307,0.376,0.683,2048,57,1064,4.59,9.835,1.48,1.825,151,18.6,138,15.5,18,3.5
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,5.18,3.96,1.38,1.24,83.1,152.1,77,124,15,16
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,4.365,2.65,1.545,1.17,88.1,190.1,73.5,117,8.5,14
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,-2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,5.86,6.04,1.7,1.61,153.2,44.2,89,46,20,5
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,5.18,3.83,1.38,1.13,83.1,200,77,171,15,36
3.77,6020,5457,1307,148,426,1535,0.24,0.299,0.375,0.674,2049,52,1007,0,2624.74,4.73,6209,5521,1403,186,573,1178,0.254,0.327,0.419,0.745,2312,45,1126,4.365,2.65,1.545,1.17,88.1,190.1,73.5,117,8.5,14
